1,1,151,0,7.54365
1,1,151.5,0,7.56862
1,1,152,0,7.5936
1,1,152.5,0,7.61858
1,1,153,0,7.64356
1,1,153.5,0,7.66854
1,1,154,0,7.69352
1,1,154.5,0,7.7185
1,1,155,0,7.74348
1,1,155.5,0,7.76846
1,1,156,0,7.79343
1,1,156.5,0,7.81841
1,1,157,0,7.84339
1,1,157.5,0,7.86837
1,1,158,0,7.89335
1,1,158.5,0,7.91833
1,1,159,0,7.94331
1,1,159.5,0,7.96829
1,1,160,0,7.99327
1,1,160.5,0,8.01825
1,1,161,0,8.04322
1,1,161.5,0,8.0682
1,1,162,0,8.09318
1,1,162.5,0,8.11816
1,1,163,0,8.14314
1,1,163.5,0,8.16812
1,1,164,0,8.1931
1,1,164.5,0,8.21808
1,1,165,0,8.24306
1,1,165.5,0,8.26804
1,1,166,0,8.29301
1,1,166.5,0,8.31799
1,1,167,0,8.34297
1,1,167.5,0,8.36795
1,1,168,0,8.39293
1,1,168.5,0,8.41791
1,1,169,0,8.44289
1,1,169.5,0,8.46787
1,1,170,0,8.49285
1,1,170.5,0,8.51782
1,1,171,0,8.5428
1,1,171.5,0,8.56778
1,1,172,0,8.59276
1,1,172.5,0,8.61774
1,1,173,0,8.64272
1,1,173.5,0,8.6677
1,1,174,0,8.69268
1,1,174.5,0,8.71766
1,1,175,0,8.74264
1,1,175.5,0,8.76761
1,1,176,0,8.79259
1,1,176.5,0,8.81757
1,1,177,0,8.84255
1,1,177.5,0,8.86753
1,1,178,0,8.89251
1,1,178.5,0,8.91749
1,1,179,0,8.94247
1,1,179.5,0,8.96745
1,1,180,0,8.99242
1,1,180.5,0,9.0174
1,1,181,0,9.04238
1,1,181.5,0,9.06736
1,1,182,0,9.09234
1,1,182.5,0,9.11732
1,1,183,0,9.1423
1,1,183.5,0,9.16728
1,1,184,0,9.19226
1,1,184.5,0,9.21724
1,1,185,0,9.24221
1,1,185.5,0,9.26719
1,1,186,0,9.29217
1,1,186.5,0,9.31715
1,1,187,0,9.34213
1,1,187.5,0,9.36711
1,1,188,0,9.39209
1,1,188.5,0,9.41707
1,1,189,0,9.44205
1,1,189.5,0,9.46703
1,1,190,0,9.492
1,1,190.5,0,9.51698
1,1,191,0,9.54196
1,1,191.5,0,9.56694
1,1,192,0,9.59192
1,1,192.5,0,9.6169
1,1,193,0,9.64188
1,1,193.5,0,9.66686
1,1,194,0,9.69184
1,1,194.5,0,9.71681
1,1,195,0,9.74179
1,1,195.5,0,9.76677
1,1,196,0,9.79175
1,1,196.5,0,9.81673
1,1,197,0,9.84171
1,1,197.5,0,9.86669
1,1,198,0,9.89167
1,1,198.5,0,9.91665
1,1,199,0,9.94163
1,1,199.5,0,9.9666
1,1,200,0,9.99158
1,1,200.5,0,10.0166
1,1,201,0,10.0415
1,1,201.5,0,10.0665
1,1,202,0,10.0915
1,1,202.5,0,10.1165
1,1,203,0,10.1415
1,1,203.5,0,10.1664
1,1,204,0,10.1914
1,1,204.5,0,10.2164
1,1,205,0,10.2414
1,1,205.5,0,10.2664
1,1,206,0,10.2913
1,1,206.5,0,10.3163
1,1,207,0,10.3413
1,1,207.5,0,10.3663
1,1,208,0,10.3912
1,1,208.5,0,10.4162
1,1,209,0,10.4412
1,1,209.5,0,10.4662
1,1,210,0,10.4912
1,1,210.5,0,10.5161
1,1,211,0,10.5411
1,1,211.5,0,10.5661
1,1,212,0,10.5911
1,1,212.5,0,10.6161
1,1,213,0,10.641
1,1,213.5,0,10.666
1,1,214,0,10.691
1,1,214.5,0,10.716
1,1,215,0,10.741
1,1,215.5,0,10.7659
1,1,216,0,10.7909
1,1,216.5,0,10.8159
1,1,217,0,10.8409
1,1,217.5,0,10.8658
1,1,218,0,10.8908
1,1,218.5,0,10.9158
1,1,219,0,10.9408
1,1,219.5,0,10.9658
1,1,220,0,10.9907
1,1,220.5,0,11.0157
1,1,221,0,11.0407
1,1,221.5,0,11.0657
1,1,222,0,11.0907
1,1,222.5,0,11.1156
1,1,223,0,11.1406
1,1,223.5,0,11.1656
1,1,224,0,11.1906
1,1,224.5,0,11.2156
1,1,225,0,11.2405
1,1,225.5,0,11.2655
1,1,226,0,11.2905
1,1,226.5,0,11.3155
1,1,227,0,11.3404
1,1,227.5,0,11.3654
1,1,228,0,11.3904
1,1,228.5,0,11.4154
1,1,229,0,11.4404
1,1,229.5,0,11.4653
1,1,230,0,11.4903
1,1,230.5,0,11.5153
1,1,231,0,11.5403
1,1,231.5,0,11.5653
1,1,232,0,11.5902
1,1,232.5,0,11.6152
1,1,233,0,11.6402
1,1,233.5,0,11.6652
1,1,234,0,11.6902
1,1,234.5,0,11.7151
1,1,235,0,11.7401
1,1,235.5,0,11.7651
1,1,236,0,11.7901
1,1,236.5,0,11.815
1,1,237,0,11.84
1,1,237.5,0,11.865
1,1,238,0,11.89
1,1,238.5,0,11.915
1,1,239,0,11.9399
1,1,239.5,0,11.9649
1,1,240,0,11.9899
1,1,240.5,0,12.0149
1,1,241,0,12.0399
1,1,241.5,0,12.0648
1,1,242,0,12.0898
1,1,242.5,0,12.1148
1,1,243,0,12.1398
1,1,243.5,0,12.1648
1,1,244,0,12.1897
1,1,244.5,0,12.2147
1,1,245,0,12.2397
1,1,245.5,0,12.2647
1,1,246,0,12.2896
1,1,246.5,0,12.3146
1,1,247,0,12.3396
1,1,247.5,0,12.3646
1,1,248,0,12.3896
1,1,248.5,0,12.4145
1,1,249,0,12.4395
1,1,249.5,0,12.4645
1,1,250,0,12.4895
1,1,250.5,0,12.5145
1,1,251,0,12.5394
1,1,251.5,0,12.5644
1,1,252,0,12.5894
1,1,252.5,0,12.6144
1,1,253,0,12.6394
1,1,253.5,0,12.6643
1,1,254,0,12.6893
1,1,254.5,0,12.7143
1,1,255,0,12.7393
1,1,255.5,0,12.7642
1,1,256,0,12.7892
1,1,256.5,0,12.8142
1,1,257,0,12.8392
1,1,257.5,0,12.8642
1,1,258,0,12.8891
1,1,258.5,0,12.9141
1,1,259,0,12.9391
1,1,259.5,0,12.9641
1,1,260,0,12.9891
1,1,260.5,0,13.014
1,1,261,0,13.039
1,1,261.5,0,13.064
1,1,262,0,13.089
1,1,262.5,0,13.114
1,1,263,0,13.1389
1,1,263.5,0,13.1639
1,1,264,0,13.1889
1,1,264.5,0,13.2139
1,1,265,0,13.2388
1,1,265.5,0,13.2638
1,1,266,0,13.2888
1,1,266.5,0,13.3138
1,1,267,0,13.3388
1,1,267.5,0,13.3637
1,1,268,0,13.3887
1,1,268.5,0,13.4137
1,1,269,0,13.4387
1,1,269.5,0,13.4637
1,1,270,0,13.4886
1,1,270.5,0,13.5136
1,1,271,0,13.5386
1,1,271.5,0,13.5636
1,1,272,0,13.5886
1,1,272.5,0,13.6135
1,1,273,0,13.6385
1,1,273.5,0,13.6635
1,1,274,0,13.6885
1,1,274.5,0,13.7134
1,1,275,0,13.7384
1,1,275.5,0,13.7634
1,1,276,0,13.7884
1,1,276.5,0,13.8134
1,1,277,0,13.8383
1,1,277.5,0,13.8633
1,1,278,0,13.8883
1,1,278.5,0,13.9133
1,1,279,0,13.9383
1,1,279.5,0,13.9632
1,1,280,0,13.9882
1,1,280.5,0,14.0132
1,1,281,0,14.0382
1,1,281.5,0,14.0632
1,1,282,0,14.0881
1,1,282.5,0,14.1131
1,1,283,0,14.1381
1,1,283.5,0,14.1631
1,1,284,0,14.188
1,1,284.5,0,14.213
1,1,285,0,14.238
1,1,285.5,0,14.263
1,1,286,0,14.288
1,1,286.5,0,14.3129
1,1,287,0,14.3379
1,1,287.5,0,14.3629
1,1,288,0,14.3879
1,1,288.5,0,14.4129
1,1,289,0,14.4378
1,1,289.5,0,14.4628
1,1,290,0,14.4878
1,1,290.5,0,14.5128
1,1,291,0,14.5378
1,1,291.5,0,14.5627
1,1,292,0,14.5877
1,1,292.5,0,14.6127
1,1,293,0,14.6377
1,1,293.5,0,14.6626
1,1,294,0,14.6876
1,1,294.5,0,14.7126
1,1,295,0,14.7376
1,1,295.5,0,14.7626
1,1,296,0,14.7875
1,1,296.5,0,14.8125
1,1,297,0,14.8375
1,1,297.5,0,14.8625
1,1,298,0,14.8875
1,1,298.5,0,14.9124
1,1,299,0,14.9374
1,1,299.5,0,14.9624
1,1,300,0,14.9874
1,1,300.5,0,15.0124
1,1,301,0,15.0373
1,1,301.5,0,15.0623
1,1,302,0,15.0873
1,1,302.5,0,15.1123
1,1,303,0,15.1372
1,1,303.5,0,15.1622
1,1,304,0,15.1872
1,1,304.5,0,15.2122
1,1,305,0,15.2372
1,1,305.5,0,15.2621
1,1,306,0,15.2871
1,1,306.5,0,15.3121
1,1,307,0,15.3371
1,1,307.5,0,15.3621
1,1,308,0,15.387
1,1,308.5,0,15.412
1,1,309,0,15.437
1,1,309.5,0,15.462
1,1,310,0,15.487
1,1,310.5,0,15.5119
1,1,311,0,15.5369
1,1,311.5,0,15.5619
1,1,312,0,15.5869
1,1,312.5,0,15.6118
1,1,313,0,15.6368
1,1,313.5,0,15.6618
1,1,314,0,15.6868
1,1,314.5,0,15.7118
1,1,315,0,15.7367
1,1,315.5,0,15.7617
1,1,316,0,15.7867
1,1,316.5,0,15.8117
1,1,317,0,15.8367
1,1,317.5,0,15.8616
1,1,318,0,15.8866
1,1,318.5,0,15.9116
1,1,319,0,15.9366
1,1,319.5,0,15.9616
1,1,320,0,15.9865
1,1,320.5,0,16.0115
1,1,321,0,16.0365
1,1,321.5,0,16.0615
1,1,322,0,16.0864
1,1,322.5,0,16.1114
1,1,323,0,16.1364
1,1,323.5,0,16.1614
1,1,324,0,16.1864
1,1,324.5,0,16.2113
1,1,325,0,16.2363
1,1,325.5,0,16.2613
1,1,326,0,16.2863
1,1,326.5,0,16.3113
1,1,327,0,16.3362
1,1,327.5,0,16.3612
1,1,328,0,16.3862
1,1,328.5,0,16.4112
1,1,329,0,16.4362
1,1,329.5,0,16.4611
1,1,330,0,16.4861
1,1,330.5,0,16.5111
1,1,331,0,16.5361
1,1,331.5,0,16.561
1,1,332,0,16.586
1,1,332.5,0,16.611
1,1,333,0,16.636
1,1,333.5,0,16.661
1,1,334,0,16.6859
1,1,334.5,0,16.7109
1,1,335,0,16.7359
1,1,335.5,0,16.7609
1,1,336,0,16.7859
1,1,336.5,0,16.8108
1,1,337,0,16.8358
1,1,337.5,0,16.8608
1,1,338,0,16.8858
1,1,338.5,0,16.9108
1,1,339,0,16.9357
1,1,339.5,0,16.9607
1,1,340,0,16.9857
1,1,340.5,0,17.0107
1,1,341,0,17.0356
1,1,341.5,0,17.0606
1,1,342,0,17.0856
1,1,342.5,0,17.1106
1,1,343,0,17.1356
1,1,343.5,0,17.1605
1,1,344,0,17.1855
1,1,344.5,0,17.2105
1,1,345,0,17.2355
1,1,345.5,0,17.2605
1,1,346,0,17.2854
1,1,346.5,0,17.3104
1,1,347,0,17.3354
1,1,347.5,0,17.3604
1,1,348,0,17.3854
1,1,348.5,0,17.4103
1,1,349,0,17.4353
1,1,349.5,0,17.4603
1,1,350,0,17.4853
1,1,350.5,0,17.5102
1,1,351,0,17.5352
1,1,351.5,0,17.5602
1,1,352,0,17.5852
1,1,352.5,0,17.6102
1,1,353,0,17.6351
1,1,353.5,0,17.6601
1,1,354,0,17.6851
1,1,354.5,0,17.7101
1,1,355,0,17.7351
1,1,355.5,0,17.76
1,1,356,0,17.785
1,1,356.5,0,17.81
1,1,357,0,17.835
1,1,357.5,0,17.86
1,1,358,0,17.8849
1,1,358.5,0,17.9099
1,1,359,0,17.9349
1,1,359.5,0,17.9599
1,1,360,0,17.9848
1,1,360.5,0,18.0098
1,1,361,0,18.0348
1,1,361.5,0,18.0598
1,1,362,0,18.0848
1,1,362.5,0,18.1097
1,1,363,0,18.1347
1,1,363.5,0,18.1597
1,1,364,0,18.1847
1,1,364.5,0,18.2097
1,1,365,0,18.2346
1,1,365.5,0,18.2596
1,1,366,0,18.2846
1,1,366.5,0,18.3096
1,1,367,0,18.3346
1,1,367.5,0,18.3595
1,1,368,0,18.3845
1,1,368.5,0,18.4095
1,1,369,0,18.4345
1,1,369.5,0,18.4594
1,1,370,0,18.4844
1,1,370.5,0,18.5094
1,1,371,0,18.5344
1,1,371.5,0,18.5594
1,1,372,0,18.5843
1,1,372.5,0,18.6093
1,1,373,0,18.6343
1,1,373.5,0,18.6593
1,1,374,0,18.6843
1,1,374.5,0,18.7092
1,1,375,0,18.7342
1,1,375.5,0,18.7592
1,1,376,0,18.7842
1,1,376.5,0,18.8092
1,1,377,0,18.8341
1,1,377.5,0,18.8591
1,1,378,0,18.8841
1,1,378.5,0,18.9091
1,1,379,0,18.9341
1,1,379.5,0,18.959
1,1,380,0,18.984
1,1,380.5,0,19.009
1,1,381,0,19.034
1,1,381.5,0,19.0589
1,1,382,0,19.0839
1,1,382.5,0,19.1089
1,1,383,0,19.1339
1,1,383.5,0,19.1589
1,1,384,0,19.1838
1,1,384.5,0,19.2088
1,1,385,0,19.2338
1,1,385.5,0,19.2588
1,1,386,0,19.2838
1,1,386.5,0,19.3087
1,1,387,0,19.3337
1,1,387.5,0,19.3587
1,1,388,0,19.3837
1,1,388.5,0,19.4087
1,1,389,0,19.4336
1,1,389.5,0,19.4586
1,1,390,0,19.4836
1,1,390.5,0,19.5086
1,1,391,0,19.5335
1,1,391.5,0,19.5585
1,1,392,0,19.5835
1,1,392.5,0,19.6085
1,1,393,0,19.6335
1,1,393.5,0,19.6584
1,1,394,0,19.6834
1,1,394.5,0,19.7084
1,1,395,0,19.7334
1,1,395.5,0,19.7584
1,1,396,0,19.7833
1,1,396.5,0,19.8083
1,1,397,0,19.8333
1,1,397.5,0,19.8583
1,1,398,0,19.8833
1,1,398.5,0,19.9082
1,1,399,0,19.9332
1,1,399.5,0,19.9582
1,1,400,0,19.9832
1,1,400.5,0,20.0081
1,1,401,0,20.0331
1,1,401.5,0,20.0581
1,1,402,0,20.0831
1,1,402.5,0,20.1081
1,1,403,0,20.133
1,1,403.5,0,20.158
1,1,404,0,20.183
1,1,404.5,0,20.208
1,1,405,0,20.233
1,1,405.5,0,20.2579
1,1,406,0,20.2829
1,1,406.5,0,20.3079
1,1,407,0,20.3329
1,1,407.5,0,20.3579
1,1,408,0,20.3828
1,1,408.5,0,20.4078
1,1,409,0,20.4328
1,1,409.5,0,20.4578
1,1,410,0,20.4827
1,1,410.5,0,20.5077
1,1,411,0,20.5327
1,1,411.5,0,20.5577
1,1,412,0,20.5827
1,1,412.5,0,20.6076
1,1,413,0,20.6326
1,1,413.5,0,20.6576
1,1,414,0,20.6826
1,1,414.5,0,20.7076
1,1,415,0,20.7325
1,1,415.5,0,20.7575
1,1,416,0,20.7825
1,1,416.5,0,20.8075
1,1,417,0,20.8325
1,1,417.5,0,20.8574
1,1,418,0,20.8824
1,1,418.5,0,20.9074
1,1,419,0,20.9324
1,1,419.5,0,20.9573
1,1,420,0,20.9823
1,1,420.5,0,21.0073
1,1,421,0,21.0323
1,1,421.5,0,21.0573
1,1,422,0,21.0822
1,1,422.5,0,21.1072
1,1,423,0,21.1322
1,1,423.5,0,21.1572
1,1,424,0,21.1822
1,1,424.5,0,21.2071
1,1,425,0,21.2321
1,1,425.5,0,21.2571
1,1,426,0,21.2821
1,1,426.5,0,21.3071
1,1,427,0,21.332
1,1,427.5,0,21.357
1,1,428,0,21.382
1,1,428.5,0,21.407
1,1,429,0,21.4319
1,1,429.5,0,21.4569
1,1,430,0,21.4819
1,1,430.5,0,21.5069
1,1,431,0,21.5319
1,1,431.5,0,21.5568
1,1,432,0,21.5818
1,1,432.5,0,21.6068
1,1,433,0,21.6318
1,1,433.5,0,21.6568
1,1,434,0,21.6817
1,1,434.5,0,21.7067
1,1,435,0,21.7317
1,1,435.5,0,21.7567
1,1,436,0,21.7817
1,1,436.5,0,21.8066
1,1,437,0,21.8316
1,1,437.5,0,21.8566
1,1,438,0,21.8816
1,1,438.5,0,21.9065
1,1,439,0,21.9315
1,1,439.5,0,21.9565
1,1,440,0,21.9815
1,1,440.5,0,22.0065
1,1,441,0,22.0314
1,1,441.5,0,22.0564
1,1,442,0,22.0814
1,1,442.5,0,22.1064
1,1,443,0,22.1314
1,1,443.5,0,22.1563
1,1,444,0,22.1813
1,1,444.5,0,22.2063
1,1,445,0,22.2313
1,1,445.5,0,22.2563
1,1,446,0,22.2812
1,1,446.5,0,22.3062
1,1,447,0,22.3312
1,1,447.5,0,22.3562
1,1,448,0,22.3811
1,1,448.5,0,22.4061
1,1,449,0,22.4311
1,1,449.5,0,22.4561
1,1,450,0,22.4811
1,1,450.5,0,22.506
1,1,451,0,22.531
1,1,451.5,0,22.556
1,1,452,0,22.581
1,1,452.5,0,22.606
1,1,453,0,22.6309
1,1,453.5,0,22.6559
1,1,454,0,22.6809
1,1,454.5,0,22.7059
1,1,455,0,22.7309
1,1,455.5,0,22.7558
1,1,456,0,22.7808
1,1,456.5,0,22.8058
1,1,457,0,22.8308
1,1,457.5,0,22.8557
1,1,458,0,22.8807
1,1,458.5,0,22.9057
1,1,459,0,22.9307
1,1,459.5,0,22.9557
1,1,460,0,22.9806
1,1,460.5,0,23.0056
1,1,461,0,23.0306
1,1,461.5,0,23.0556
1,1,462,0,23.0806
1,1,462.5,0,23.1055
1,1,463,0,23.1305
1,1,463.5,0,23.1555
1,1,464,0,23.1805
1,1,464.5,0,23.2055
1,1,465,0,23.2304
1,1,465.5,0,23.2554
1,1,466,0,23.2804
1,1,466.5,0,23.3054
1,1,467,0,23.3303
1,1,467.5,0,23.3553
1,1,468,0,23.3803
1,1,468.5,0,23.4053
1,1,469,0,23.4303
1,1,469.5,0,23.4552
1,1,470,0,23.4802
1,1,470.5,0,23.5052
1,1,471,0,23.5302
1,1,471.5,0,23.5552
1,1,472,0,23.5801
1,1,472.5,0,23.6051
1,1,473,0,23.6301
1,1,473.5,0,23.6551
1,1,474,0,23.6801
1,1,474.5,0,23.705
1,1,475,0,23.73
1,1,475.5,0,23.755
1,1,476,0,23.78
1,1,476.5,0,23.8049
1,1,477,0,23.8299
1,1,477.5,0,23.8549
1,1,478,0,23.8799
1,1,478.5,0,23.9049
1,1,479,0,23.9298
1,1,479.5,0,23.9548
1,1,480,0,23.9798
1,1,480.5,0,24.0048
1,1,481,0,24.0298
1,1,481.5,0,24.0547
1,1,482,0,24.0797
1,1,482.5,0,24.1047
1,1,483,0,24.1297
1,1,483.5,0,24.1547
1,1,484,0,24.1796
1,1,484.5,0,24.2046
1,1,485,0,24.2296
1,1,485.5,0,24.2546
1,1,486,0,24.2795
1,1,486.5,0,24.3045
1,1,487,0,24.3295
1,1,487.5,0,24.3545
1,1,488,0,24.3795
1,1,488.5,0,24.4044
1,1,489,0,24.4294
1,1,489.5,0,24.4544
1,1,490,0,24.4794
1,1,490.5,0,24.5044
1,1,491,0,24.5293
1,1,491.5,0,24.5543
1,1,492,0,24.5793
1,1,492.5,0,24.6043
1,1,493,0,24.6293
1,1,493.5,0,24.6542
1,1,494,0,24.6792
1,1,494.5,0,24.7042
1,1,495,0,24.7292
1,1,495.5,0,24.7541
1,1,496,0,24.7791
1,1,496.5,0,24.8041
1,1,497,0,24.8291
1,1,497.5,0,24.8541
1,1,498,0,24.879
1,1,498.5,0,24.904
1,1,499,0,24.929
1,1,499.5,0,24.954
1,1,500,0,24.979
1,1,500.5,0,25.0039
1,1,501,0,25.0289
1,1,501.5,0,25.0539
